edge_id,origin_page,source,recorded_at
192,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
193,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
194,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
195,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
196,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
197,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
198,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
199,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
200,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
201,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
202,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
203,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
204,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
205,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
206,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
207,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
208,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
209,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
210,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/wiki.md#semantic,2026-08-29 07:49:50
211,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/paper.md,2026-08-29 07:49:50
212,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/paper.md,2026-08-29 07:49:50
213,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/paper.md,2026-08-29 07:49:50
214,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/paper.md,2026-08-29 07:49:50
215,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/paper.md,2026-08-29 07:49:50
216,academic/wiki/papers/D007-2013-kt-phase,raw-not-distributed/D007-2013-kt-phase/paper.md,2026-08-29 07:49:50
217,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/paper.md,2026-08-29 07:49:51
218,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
219,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
220,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
221,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
222,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
223,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
224,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
225,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
226,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
227,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
228,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
229,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
230,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
231,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
232,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
233,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
234,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
235,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
236,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
237,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
238,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
239,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
240,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
241,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
242,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/wiki.md#semantic,2026-08-29 07:49:51
243,academic/wiki/papers/D008-2014-husimi,raw-not-distributed/D008-2014-husimi/paper.md,2026-08-29 07:49:51
244,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/paper.md,2026-08-29 07:49:53
245,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
246,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
247,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
248,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
249,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
250,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
251,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
252,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
253,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
254,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
255,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
256,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
257,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
258,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
259,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
260,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
261,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
262,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
263,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
264,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
265,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
266,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
267,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
268,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
269,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
270,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
271,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
272,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
273,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
274,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
275,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
276,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/wiki.md#semantic,2026-08-29 07:49:53
277,academic/wiki/papers/D009-2016-aop-physreve93053310,raw-not-distributed/D009-2016-aop-physreve93053310/paper.md,2026-08-29 07:49:53
278,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/paper.md,2026-08-29 07:49:53
279,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
280,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
281,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
282,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
283,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
284,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
285,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
286,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
287,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
288,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
289,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
290,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
291,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
292,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
293,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
294,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
295,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
296,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
297,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
298,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
299,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
300,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
301,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
302,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
303,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
304,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/wiki.md#semantic,2026-08-29 07:49:53
305,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/paper.md,2026-08-29 07:49:53
306,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/paper.md,2026-08-29 07:49:53
307,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/paper.md,2026-08-29 07:49:53
308,academic/wiki/papers/D010-2015-sierpinskie2015-60745-5,raw-not-distributed/D010-2015-sierpinskie2015-60745-5/paper.md,2026-08-29 07:49:53
309,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/paper.md,2026-08-29 07:49:54
310,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
311,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
312,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
313,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
314,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
315,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
316,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
317,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
318,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
319,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
320,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
321,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
322,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
323,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
324,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
325,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
326,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
327,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
328,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
329,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
330,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
331,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
332,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/wiki.md#semantic,2026-08-29 07:49:54
333,academic/wiki/papers/D011-2017-ptdmrgphysrevb95064110,raw-not-distributed/D011-2017-ptdmrgphysrevb95064110/paper.md,2026-08-29 07:49:54
334,academic/wiki/papers/D012-2017-octa-kagome,raw-not-distributed/D012-2017-octa-kagome/paper.md,2026-08-29 07:50:41
335,academic/wiki/papers/D012-2017-octa-kagome,raw-not-distributed/D012-2017-octa-kagome/wiki.md#semantic,2026-08-29 07:50:41
336,academic/wiki/papers/D012-2017-octa-kagome,raw-not-distributed/D012-2017-octa-kagome/wiki.md#semantic,2026-08-29 07:50:41
337,academic/wiki/papers/D012-2017-octa-kagome,raw-not-distributed/D012-2017-octa-kagome/wiki.md#semantic,2026-08-29 07:50:41
338,academic/wiki/papers/D012-2017-octa-kagome,raw-not-distributed/D012-2017-octa-kagome/wiki.md#semantic,2026-08-29 07:50:41
339,academic/wiki/papers/D012-2017-octa-kagome,raw-not-distributed/D012-2017-octa-kagome/wiki.md#semantic,2026-08-29 07:50:41
340,academic/wiki/papers/D012-2017-octa-kagome,raw-not-distributed/D012-2017-octa-kagome/wiki.md#semantic,2026-08-29 07:50:41
341,academic/wiki/papers/D012-2017-octa-kagome,raw-not-distributed/D012-2017-octa-kagome/wiki.md#semantic,2026-08-29 07:50:41
